,School_Code,School Name_x,Cohort,Subgroup,Students,Grads,Rate,Governance,Unnamed: 8,Unnamed: 9,Unnamed: 10,Test Name,Subject,School Name_y,Learning Network,Grade,Category,"Number
Tested",Below Basic Count #,Below Basic Percent %,Basic Count #,Basic Percent %,Proficient Count #,Proficient Basic Percent %,Advanced Count #,Advanced Percent %,Prof and Adv Count #,Prof and Adv. Percent %,Average Score,Average Score2
106,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,Keystone,Biology,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,18,16,89%,2,11%,0,0%,0,0%,0,0%,0.277777778,1.111111119
107,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,Keystone,Biology,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,Not IEP,59,41,69%,17,29%,1,2%,0,0%,1,2%,0.330508475,1.322033869
108,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,Keystone,Literature,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,22,16,73%,6,27%,0,0%,0,0%,0,0%,0.318181818,1.272727311
109,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,Keystone,Literature,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,Not IEP,59,23,39%,21,36%,15,25%,0,0%,15,25%,0.466101695,1.864406794
110,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,PSSA,ELA,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,13,6,46%,3,23%,3,23%,1,8%,4,31%,0.480769231,1.923076943
111,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,PSSA,ELA,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,All Grades,IEP,13,6,46%,3,23%,3,23%,1,8%,4,31%,0.480769231,1.923076943
112,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,PSSA,Math,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,All Grades,IEP,13,9,69%,1,8%,3,23%,0,0%,3,23%,0.384615385,1.538461566
113,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,IEP,42,20,48%,District,,,,PSSA,Math,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,13,9,69%,1,8%,3,23%,0,0%,3,23%,0.384615385,1.538461566
114,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,Keystone,Algebra 1,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,24,18,75%,6,25%,0,0%,0,0%,0,0%,0.3125,1.25
115,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,Keystone,Algebra 1,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,Not IEP,63,21,33%,30,48%,12,19%,0,0%,12,19%,0.464285714,1.857142881
116,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,Keystone,Biology,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,18,16,89%,2,11%,0,0%,0,0%,0,0%,0.277777778,1.111111119
117,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,Keystone,Biology,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,Not IEP,59,41,69%,17,29%,1,2%,0,0%,1,2%,0.330508475,1.322033869
118,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,Keystone,Literature,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,22,16,73%,6,27%,0,0%,0,0%,0,0%,0.318181818,1.272727311
119,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,Keystone,Literature,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,Not IEP,59,23,39%,21,36%,15,25%,0,0%,15,25%,0.466101695,1.864406794
120,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,PSSA,ELA,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,13,6,46%,3,23%,3,23%,1,8%,4,31%,0.480769231,1.923076943
121,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,PSSA,ELA,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,All Grades,IEP,13,6,46%,3,23%,3,23%,1,8%,4,31%,0.480769231,1.923076943
122,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,PSSA,Math,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,All Grades,IEP,13,9,69%,1,8%,3,23%,0,0%,3,23%,0.384615385,1.538461566
123,200,SOUTH PHILADELPHIA HIGH SCHOOL,2013-2014,Not IEP,147,80,54%,District,,,,PSSA,Math,South Philadelphia High School,NEIGHBORHOOD NETWORK 1,11,IEP,13,9,69%,1,8%,3,23%,0,0%,3,23%,0.384615385,1.538461566
124,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,Keystone,Algebra 1,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,13,10,77%,3,23%,0,0%,0,0%,0,0%,0.307692308,1.230769247
125,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,Keystone,Algebra 1,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,48,11,23%,33,69%,1,2%,3,6%,4,8%,0.479166667,1.916666674
126,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,Keystone,Biology,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,11,10,91%,1,9%,0,0%,0,0%,0,0%,0.272727273,1.090909123
127,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,Keystone,Biology,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,44,31,70%,10,23%,3,7%,0,0%,3,7%,0.340909091,1.363636367
128,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,Keystone,Literature,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,11,9,82%,1,9%,1,9%,0,0%,1,9%,0.318181818,1.272727281
129,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,Keystone,Literature,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,45,13,29%,24,53%,8,18%,0,0%,8,18%,0.472222222,1.88888897
130,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,PSSA,ELA,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
131,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,PSSA,ELA,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
132,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,PSSA,Math,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
133,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,PSSA,Math,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
134,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,PSSA,Science,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
135,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,IEP,41,22,54%,District,,,,PSSA,Science,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
136,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,Keystone,Algebra 1,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,13,10,77%,3,23%,0,0%,0,0%,0,0%,0.307692308,1.230769247
137,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,Keystone,Algebra 1,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,48,11,23%,33,69%,1,2%,3,6%,4,8%,0.479166667,1.916666674
138,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,Keystone,Biology,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,11,10,91%,1,9%,0,0%,0,0%,0,0%,0.272727273,1.090909123
139,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,Keystone,Biology,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,44,31,70%,10,23%,3,7%,0,0%,3,7%,0.340909091,1.363636367
140,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,Keystone,Literature,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,11,9,82%,1,9%,1,9%,0,0%,1,9%,0.318181818,1.272727281
141,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,Keystone,Literature,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,45,13,29%,24,53%,8,18%,0,0%,8,18%,0.472222222,1.88888897
142,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,PSSA,ELA,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
143,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,PSSA,ELA,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
144,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,PSSA,Math,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
145,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,PSSA,Math,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,9,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
146,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,PSSA,Science,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
147,201,BENJAMIN FRANKLIN HIGH SCHOOL,2013-2014,Not IEP,95,41,43%,District,,,,PSSA,Science,Benjamin Franklin High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
148,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,Keystone,Algebra 1,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,13,1,8%,11,85%,0,0%,1,8%,1,8%,0.519230769,2.07692311
149,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,Keystone,Algebra 1,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,Not IEP,133,4,3%,39,29%,76,57%,14,11%,90,68%,0.687969925,2.751879808
150,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,Keystone,Biology,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,13,7,54%,5,38%,1,8%,0,0%,1,8%,0.384615385,1.538461588
151,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,Keystone,Biology,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,Not IEP,130,15,12%,47,36%,52,40%,16,12%,68,52%,0.632692308,2.530769266
152,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,Keystone,Literature,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,13,3,23%,6,46%,4,31%,0,0%,4,31%,0.519230769,2.076923117
153,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,Keystone,Literature,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,Not IEP,131,1,1%,25,19%,99,76%,6,5%,105,80%,0.709923664,2.8396947
154,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,PSSA,ELA,High School for Creative and Performing Arts School,AUTONOMY NETWORK,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
155,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,PSSA,ELA,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
156,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,PSSA,Math,High School for Creative and Performing Arts School,AUTONOMY NETWORK,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
157,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,IEP,29,29,100%,District,,,,PSSA,Math,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
158,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,Keystone,Algebra 1,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,13,1,8%,11,85%,0,0%,1,8%,1,8%,0.519230769,2.07692311
159,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,Keystone,Algebra 1,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,Not IEP,133,4,3%,39,29%,76,57%,14,11%,90,68%,0.687969925,2.751879808
160,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,Keystone,Biology,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,13,7,54%,5,38%,1,8%,0,0%,1,8%,0.384615385,1.538461588
161,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,Keystone,Biology,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,Not IEP,130,15,12%,47,36%,52,40%,16,12%,68,52%,0.632692308,2.530769266
162,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,Keystone,Literature,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,13,3,23%,6,46%,4,31%,0,0%,4,31%,0.519230769,2.076923117
163,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,Keystone,Literature,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,Not IEP,131,1,1%,25,19%,99,76%,6,5%,105,80%,0.709923664,2.8396947
164,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,PSSA,ELA,High School for Creative and Performing Arts School,AUTONOMY NETWORK,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
165,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,PSSA,ELA,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
166,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,PSSA,Math,High School for Creative and Performing Arts School,AUTONOMY NETWORK,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
167,202,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,2013-2014,Not IEP,135,130,96%,District,,,,PSSA,Math,High School for Creative and Performing Arts School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
168,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,Keystone,Algebra 1,Julia R. Masterman School,AUTONOMY NETWORK,11,Not IEP,106,0,0%,0,0%,11,10%,95,90%,106,100%,0.974056604,3.896226384
169,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,Keystone,Biology,Julia R. Masterman School,AUTONOMY NETWORK,11,Not IEP,107,0,0%,0,0%,14,13%,93,87%,107,100%,0.96728972,3.869158819
170,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,Keystone,Literature,Julia R. Masterman School,AUTONOMY NETWORK,11,Not IEP,106,0,0%,0,0%,70,66%,36,34%,106,100%,0.83490566,3.339622736
171,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,5,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
172,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,All Grades,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
173,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
174,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,7,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
175,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,6,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
176,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,8,Not IEP,169,0,0%,1,1%,60,36%,108,64%,168,99%,0.908284024,3.633135971
177,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,7,Not IEP,185,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
178,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,5,Not IEP,155,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
179,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,All Grades,Not IEP,694,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
180,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,6,Not IEP,185,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
181,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,Not IEP,694,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
182,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
183,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,6,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
184,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,5,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
185,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,7,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
186,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,All Grades,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
187,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,Not IEP,684,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
188,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,7,Not IEP,185,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
189,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,All Grades,Not IEP,684,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
190,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,8,Not IEP,162,0,0%,11,7%,72,44%,79,49%,151,93%,0.854938272,3.419753119
191,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,6,Not IEP,182,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
192,214,JULIA R. MASTERMAN SCHOOL,2013-2014,IEP,74,74,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,5,Not IEP,155,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
193,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,Keystone,Algebra 1,Julia R. Masterman School,AUTONOMY NETWORK,11,Not IEP,106,0,0%,0,0%,11,10%,95,90%,106,100%,0.974056604,3.896226384
194,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,Keystone,Biology,Julia R. Masterman School,AUTONOMY NETWORK,11,Not IEP,107,0,0%,0,0%,14,13%,93,87%,107,100%,0.96728972,3.869158819
195,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,Keystone,Literature,Julia R. Masterman School,AUTONOMY NETWORK,11,Not IEP,106,0,0%,0,0%,70,66%,36,34%,106,100%,0.83490566,3.339622736
196,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,5,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
197,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,All Grades,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
198,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
199,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,7,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
200,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,6,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
201,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,8,Not IEP,169,0,0%,1,1%,60,36%,108,64%,168,99%,0.908284024,3.633135971
202,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,7,Not IEP,185,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
203,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,5,Not IEP,155,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
204,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,All Grades,Not IEP,694,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
205,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,6,Not IEP,185,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
206,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,ELA,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,Not IEP,694,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
207,214,JULIA R. MASTERMAN SCHOOL,2013-2014,Not IEP,34,34,100%,District,,,,PSSA,Math,Julia R. Masterman School,AUTONOMY NETWORK,Grades 3-8,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
